place,placeLabel,country,countryLabel,description,coordinates
http://www.wikidata.org/entity/Q7878937,Uli Beier Museum,http://www.wikidata.org/entity/Q1033,Nigeria,Museum in Nigeria,Point(4.508797611 7.78752684)
http://www.wikidata.org/entity/Q7897545,Unsung Founders Memorial,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"historic site in Chapel Hill, North Carolina",Point(-79.051769 35.913662)
http://www.wikidata.org/entity/Q7930228,Vilina Vlas,http://www.wikidata.org/entity/Q225,Bosnien und Herzegowina,building where alleged war crimes were carried out,Point(19.2911 43.7828)
http://www.wikidata.org/entity/Q7930443,Montalvo Arts Center,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"historic house in Saratoga, California",Point(-122.030278 37.240556)
http://www.wikidata.org/entity/Q7960329,Wairere Boulders,http://www.wikidata.org/entity/Q664,Neuseeland,Nature reserve and tourist attraction in New Zealand,Point(173.5963 -35.3747)
http://www.wikidata.org/entity/Q7962595,Wall Drug,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"tourist attraction and shopping mall in Wall, South Dakota",Point(-102.241795 43.993231)
http://www.wikidata.org/entity/Q7979488,Weeki Wachee Springs,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"natural tourist attraction located in Weeki Wachee, Florida",Point(-82.5725 28.5175)
http://www.wikidata.org/entity/Q7992214,Wheeler Geologic Area,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"volcanic geologic feature in Colorado, United States",Point(-106.784 37.884)
http://www.wikidata.org/entity/Q7995526,White Wells,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"spa bathhouse in Ilkley, West Yorkshire, England, UK",Point(-1.821802 53.916892)
http://www.wikidata.org/entity/Q8000710,Wild Life Sydney Zoo,http://www.wikidata.org/entity/Q408,Australien,"wildlife park in Sydney, Australia",Point(151.202 -33.8698)
http://www.wikidata.org/entity/Q8000861,Wild Wild Wet,http://www.wikidata.org/entity/Q334,Singapur,Water theme park in Singapore,Point(103.954 1.37722)
http://www.wikidata.org/entity/Q8021246,Williamson's Tunnels,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"labyrinth of tunnels in the Edge Hill area of Liverpool, England",Point(-2.95525 53.4037)
http://www.wikidata.org/entity/Q8039894,Wyld's Great Globe,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,attraction of Victorian London,Point(-0.1301 51.5105)
http://www.wikidata.org/entity/Q8043990,Xhermëhalla-Komplex,http://www.wikidata.org/entity/Q222,Albanien,cultural Monument in Albania,Point(20.09166718 39.94499969)
http://www.wikidata.org/entity/Q8063329,Z-Bend Lookout,http://www.wikidata.org/entity/Q408,Australien,"tourist lookout over the Z-Bend, a section of the Murchison River in Western Australia",Point(114.4566807 -27.6535365)
http://www.wikidata.org/entity/Q8064180,Zadole Park,http://www.wikidata.org/entity/Q36,Polen,"park in Katowice, Poland",Point(18.963538888 50.216925)
http://www.wikidata.org/entity/Q8071903,Zilkale,http://www.wikidata.org/entity/Q43,Türkei,castle in Turkey,Point(40.96298 40.95925)
http://www.wikidata.org/entity/Q8072641,Zipline Safari,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,zip-line course in Florida,
http://www.wikidata.org/entity/Q8077504,Çanakkale Şehitleri Anıtı,http://www.wikidata.org/entity/Q43,Türkei,World War I memorial in Turkey,Point(26.21928 40.050164)
http://www.wikidata.org/entity/Q8082978,Żabie Doły,http://www.wikidata.org/entity/Q36,Polen,,Point(18.959 50.3324)
http://www.wikidata.org/entity/Q8342151,Wilson Castle,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"historic house museum in Proctor, Vermont",Point(-73.0295 43.6133)
http://www.wikidata.org/entity/Q8342661,Mystery Castle,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"castle in Phoenix, Arizona, United States",Point(-112.062 33.3566)
http://www.wikidata.org/entity/Q8510700,Cemetery at Francuska Street in Katowice,http://www.wikidata.org/entity/Q36,Polen,cemetery in Katowice,Point(19.0286 50.2528)
http://www.wikidata.org/entity/Q8510700,Cemetery at Francuska Street in Katowice,http://www.wikidata.org/entity/Q36,Polen,cemetery in Katowice,Point(19.028464775 50.253100368)
http://www.wikidata.org/entity/Q8770950,Dunas de Maspalomas,http://www.wikidata.org/entity/Q29,Spanien,"natural space in San Bartolomé de Tirajana, Spain",Point(-15.5853 27.7417)
http://www.wikidata.org/entity/Q9035562,Moai Paro,http://www.wikidata.org/entity/Q298,Chile,,
http://www.wikidata.org/entity/Q9167688,Basilika der Schmerzensmutter,http://www.wikidata.org/entity/Q36,Polen,"church building in Limanowa, Poland",Point(20.42 49.7064)
http://www.wikidata.org/entity/Q9167806,Basilika Ludwig der Heilige und Mariä Himmelfahrt,http://www.wikidata.org/entity/Q36,Polen,"church building in Katowice, Poland",Point(18.9625 50.226944)
http://www.wikidata.org/entity/Q9170633,Biały Jar,http://www.wikidata.org/entity/Q36,Polen,ravine in Giant Mountains,Point(15.713794444 50.747883333)
http://www.wikidata.org/entity/Q9209085,Dolina za Bramką,http://www.wikidata.org/entity/Q36,Polen,mountain valley in the Western Tatras in Poland,Point(19.9169 49.2714)
http://www.wikidata.org/entity/Q9259475,Figur des Heiligen Johannes in Katowice,http://www.wikidata.org/entity/Q36,Polen,"copy of a historic statue in downtown Katowice, Poland",Point(19.0219 50.2585)
http://www.wikidata.org/entity/Q9261804,Fortepian Rubinsteina,http://www.wikidata.org/entity/Q36,Polen,"monument in Katedralna, Poland",Point(19.4568 51.7676)
http://www.wikidata.org/entity/Q9261907,Fotel Jaracza,http://www.wikidata.org/entity/Q36,Polen,"monument in Katedralna, Poland",Point(19.4585 51.7599)
http://www.wikidata.org/entity/Q9265538,Galeria Katowicka,http://www.wikidata.org/entity/Q36,Polen,"shopping center in Katowice, Poland",Point(19.0177 50.2595)
http://www.wikidata.org/entity/Q9265633,Q9265633,http://www.wikidata.org/entity/Q36,Polen,"monument in Katedralna, Poland",
http://www.wikidata.org/entity/Q9282793,Gustav III's museum of antiquities,http://www.wikidata.org/entity/Q34,Schweden,"is Sweden's oldest public art museum, and one of the oldest in Europe was opened in 1794",Point(18.0711 59.3269)
http://www.wikidata.org/entity/Q9322761,Rosarium in Silesian Park,http://www.wikidata.org/entity/Q36,Polen,"theme garden in Chorzów, Poland",Point(18.9881 50.2803)
http://www.wikidata.org/entity/Q9337727,Schatzkammer von Schweden,http://www.wikidata.org/entity/Q34,Schweden,museum where regalia of Sweden and other valuable objects are exhibited,Point(18.0722 59.3261)
http://www.wikidata.org/entity/Q9347441,Der Brunnen der drei Brüder,http://www.wikidata.org/entity/Q36,Polen,"historic well in Cieszyn, Silesian Voivodeship, Poland",Point(18.6309 49.7484)
http://www.wikidata.org/entity/Q9357515,Alanya Shipyard,http://www.wikidata.org/entity/Q43,Türkei,,Point(31.9987582 36.5342477)
http://www.wikidata.org/entity/Q9363419,Twórcy Łodzi Przemysłowej,http://www.wikidata.org/entity/Q36,Polen,"monument in Katedralna, Poland",Point(19.4558 51.7728)
http://www.wikidata.org/entity/Q9385871,Zagroda Wsi Pszczyńskiej,http://www.wikidata.org/entity/Q36,Polen,"open-air museum and cultural heritage monument in Pszczyna, Poland",Point(18.9504 49.9787)
http://www.wikidata.org/entity/Q9394076,Bank von Karolinka und Karlik,http://www.wikidata.org/entity/Q36,Polen,"bench with statues in Chorzów, Poland",Point(18.987064 50.2810163)
http://www.wikidata.org/entity/Q9394082,"Julian Tuwim Monument, Łódź",http://www.wikidata.org/entity/Q36,Polen,new Tuwim monument,Point(19.45722222 51.76444444)
http://www.wikidata.org/entity/Q9571167,Q9571167,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-47.83194444 -15.80361111)
http://www.wikidata.org/entity/Q9600481,Q9600481,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q9644649,Q9644649,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-54.37861111 -23.10277778)
http://www.wikidata.org/entity/Q9655031,Q9655031,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q9697511,Q9697511,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q9697780,Korbkarren von Mount,http://www.wikidata.org/entity/Q45,Portugal,"toboggan-like ride from Monte to the center of Funchal, Madeira",Point(-16.902583333 32.675416666)
http://www.wikidata.org/entity/Q9697941,Q9697941,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q9698132,Q9698132,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q9704821,Castelo Zé dos Montes,http://www.wikidata.org/entity/Q155,Brasilien,"tourist attraction in Sítio Novo, Rio Grande do Norte, Brazil",
http://www.wikidata.org/entity/Q9705171,Q9705171,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q9848232,Q9848232,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q10123616,Sun Yat Sen Nanyang Memorial Hall,http://www.wikidata.org/entity/Q334,Singapur,memorial hall in Singapore,Point(103.8471 1.3281)
http://www.wikidata.org/entity/Q10258673,Fule Mountain,http://www.wikidata.org/entity/Q148,Volksrepublik China,"mountain in Mianyang, Sichuan Province, Chian",
http://www.wikidata.org/entity/Q10259759,Bozcaada,http://www.wikidata.org/entity/Q43,Türkei,"island-district of Çanakkale province, Turkey",Point(26.028888888 39.821944444)
http://www.wikidata.org/entity/Q10264909,Delta das Américas,http://www.wikidata.org/entity/Q155,Brasilien,touristic area in northeastern Brazil,
http://www.wikidata.org/entity/Q10276249,Estação das Docas,http://www.wikidata.org/entity/Q155,Brasilien,"touristic attraction in Belém, Brazil",Point(-48.50014 -1.448605)
http://www.wikidata.org/entity/Q10276458,Q10276458,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q10276465,Estrada Velha de Santos,http://www.wikidata.org/entity/Q155,Brasilien,highway in São Paulo,
http://www.wikidata.org/entity/Q10276527,Estrada de manutenção da Ecovias,http://www.wikidata.org/entity/Q155,Brasilien,"road in São Paulo, Brazil",Point(-46.5520848 -23.9268431)
http://www.wikidata.org/entity/Q10281798,Q10281798,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q10283968,São Domingos da Baralha Fortress,http://www.wikidata.org/entity/Q45,Portugal,"Fort in Sesimbra, Portugal",Point(-9.190222222 38.413222222)
http://www.wikidata.org/entity/Q10288519,Guangdong Yuanxuan Daoguan,http://www.wikidata.org/entity/Q148,Volksrepublik China,,Point(113.17474 23.40227)
http://www.wikidata.org/entity/Q10292034,Q10292034,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q10292048,Q10292048,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q10292057,Q10292057,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-49.28722222 -25.16833333)
http://www.wikidata.org/entity/Q10292096,Q10292096,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q10300530,Our Lady of the Rosary Church,http://www.wikidata.org/entity/Q155,Brasilien,"Catholic temple in Itaúna, Brazil",Point(-44.576111111 -20.079444444)
http://www.wikidata.org/entity/Q10306385,Gardens of the Palácio de Cristal,http://www.wikidata.org/entity/Q45,Portugal,"garden in Porto, Portugal",Point(-8.62646 41.14706)
http://www.wikidata.org/entity/Q10308531,Jorrinho,http://www.wikidata.org/entity/Q155,Brasilien,,Point(-38.8378729 -11.061688)
http://www.wikidata.org/entity/Q10322848,Macuca,http://www.wikidata.org/entity/Q155,Brasilien,"old locomotive, tourist attraction in the city of Blumenau",Point(-49.1051861 -26.9139847)
http://www.wikidata.org/entity/Q10323388,Q10323388,http://www.wikidata.org/entity/Q155,Brasilien,,
http://www.wikidata.org/entity/Q1244337,Nationalpark Canaima,http://www.wikidata.org/entity/Q717,Venezuela,national park in Venezuela,Point(-62.8509271 6.238514)
http://www.wikidata.org/entity/Q1245666,La Quebrada,http://www.wikidata.org/entity/Q96,Mexiko,,Point(-99.91555556 16.84611111)
http://www.wikidata.org/entity/Q1247287,Konstantinssäule,http://www.wikidata.org/entity/Q43,Türkei,"Roman triumphal column in Constantinople (Istanbul, Turkey)",Point(28.971111 41.008611)
http://www.wikidata.org/entity/Q1256221,Neues Tor,http://www.wikidata.org/entity/Q801,Israel,one of seven open Gates in Jerusalem's Old City Walls,Point(35.22627778 31.77930556)
http://www.wikidata.org/entity/Q1261870,Dschabal Hafit,http://www.wikidata.org/entity/Q842,Oman,mountain in Oman and UAE,Point(55.78086 24.05796)
http://www.wikidata.org/entity/Q1261870,Dschabal Hafit,http://www.wikidata.org/entity/Q878,Vereinigte Arabische Emirate,mountain in Oman and UAE,Point(55.78086 24.05796)
http://www.wikidata.org/entity/Q1268562,Kailasa-Tempel,http://www.wikidata.org/entity/Q668,Indien,"temple in Ellora, India",Point(75.17916667 20.02388889)
http://www.wikidata.org/entity/Q1282558,Allgäuer Bergbauernmuseum,http://www.wikidata.org/entity/Q183,Deutschland,"open-air museum in Diepolz in the municipality of Immenstadt im Allgäu, Bavaria, Germany",Point(10.175927793 47.614619545)
http://www.wikidata.org/entity/Q1286541,Mangla-Talsperre,http://www.wikidata.org/entity/Q843,Pakistan,dam in Pakistan,Point(73.6418 33.1422)
http://www.wikidata.org/entity/Q1299695,Mønsted-Kalkgruben,http://www.wikidata.org/entity/Q35,Dänemark,,Point(9.16638889 56.45611111)
http://www.wikidata.org/entity/Q1303386,Jardín Botánico Canario Viera y Clavijo,http://www.wikidata.org/entity/Q29,Spanien,"botanical garden in Tafira Alta, Gran Canaria",Point(-15.46333 28.06361)
http://www.wikidata.org/entity/Q1311732,Nigerianisches Nationalmuseum,http://www.wikidata.org/entity/Q1033,Nigeria,national museum in Nigeria,Point(3.402861111 6.442833333)
http://www.wikidata.org/entity/Q1315341,Sokolia dolina,http://www.wikidata.org/entity/Q214,Slowakei,,
http://www.wikidata.org/entity/Q1321392,Melbourne Aquarium,http://www.wikidata.org/entity/Q408,Australien,"aquarium in Melbourne, Australia",Point(144.95778 -37.82083)
http://www.wikidata.org/entity/Q1323346,Eko-Brücke,http://www.wikidata.org/entity/Q1033,Nigeria,bridge in Nigeria,Point(3.38138889 6.465)
http://www.wikidata.org/entity/Q1324280,Fisherman’s Wharf,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,neighborhood of San Francisco,Point(-122.415673 37.808313)
http://www.wikidata.org/entity/Q1329554,Senatsplatz,http://www.wikidata.org/entity/Q33,Finnland,"square in Helsinki, Finland",Point(24.952277777 60.169472222)
http://www.wikidata.org/entity/Q1334148,Eğirdir Gölü,http://www.wikidata.org/entity/Q43,Türkei,lake in Turkey,Point(30.8884 37.9936)
http://www.wikidata.org/entity/Q1334825,Pilion,http://www.wikidata.org/entity/Q41,Griechenland,mountain at the southeastern part of Thessaly in central Greece,Point(23.05 39.433333333)
http://www.wikidata.org/entity/Q1335201,St. Martin-in-the-Fields,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,church in London,Point(-0.126944444 51.508888888)
http://www.wikidata.org/entity/Q1335490,Rosa Chutor,http://www.wikidata.org/entity/Q159,Russland,"ski resort in Krasnodar Krai, Russia",Point(40.332206 43.646447)
http://www.wikidata.org/entity/Q1341217,Englische Kirche,http://www.wikidata.org/entity/Q183,Deutschland,"church building in Wiesbaden, Germany",Point(8.246033333 50.080030555)
http://www.wikidata.org/entity/Q1344290,Ölüdeniz,http://www.wikidata.org/entity/Q43,Türkei,"settlement in Fethiye, Muğla Province, Turkey",Point(29.14467 36.56674)
http://www.wikidata.org/entity/Q1344889,Somerset House,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"building on the Strand, London",Point(-0.117777777 51.511111111)
http://www.wikidata.org/entity/Q1348507,Plaza de la Constitución,http://www.wikidata.org/entity/Q96,Mexiko,plaza in Mexico City,Point(-99.133333 19.432778)
http://www.wikidata.org/entity/Q1360486,Great Smoky Mountains,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,American mountain range along North Carolina/Tennessee border,Point(-83.4986 35.5628)
http://www.wikidata.org/entity/Q1365942,Erzengel-Michael-Kathedrale (Nischni Nowgorod),http://www.wikidata.org/entity/Q159,Russland,church in Russia,Point(44.001828 56.328281)
http://www.wikidata.org/entity/Q1367167,Goldenes Tor,http://www.wikidata.org/entity/Q219060,Staat Palästina,architectural structure; Gate of ancient city wall of Jerusalem,Point(35.236944444 31.778888888)
http://www.wikidata.org/entity/Q1368319,Esplanadi,http://www.wikidata.org/entity/Q33,Finnland,"park in Helsinki, Finland",Point(24.94777778 60.1675)
